week,staff_id,staff_name,role,service,present,roster_staff_id,is_off_roster
1,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
2,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
3,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
4,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
5,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
6,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
7,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
8,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
9,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
10,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
11,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
12,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
13,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
14,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
15,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
16,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
17,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
18,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
19,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
20,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
21,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
22,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
23,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
24,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
25,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
26,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
27,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
28,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
29,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
30,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
31,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
32,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
33,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
34,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
35,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
36,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
37,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
38,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
39,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
40,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
41,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
42,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
43,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
44,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
45,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
46,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
47,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
48,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
49,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
50,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
51,STF-839e61f9,Paula Moreno,doctor,surgery,0,STF-13f243f8,0
52,STF-839e61f9,Paula Moreno,doctor,surgery,1,STF-13f243f8,0
1,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
2,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
3,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
4,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
5,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
6,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
7,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
8,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
9,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
10,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
11,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
12,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
13,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
14,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
15,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
16,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
17,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
18,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
19,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
20,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
21,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
22,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
23,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
24,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
25,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
26,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
27,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
28,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
29,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
30,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
31,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
32,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
33,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
34,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
35,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
36,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
37,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
38,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
39,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
40,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
41,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
42,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
43,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
44,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
45,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
46,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
47,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
48,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
49,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
50,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
51,STF-206b10dc,Fred Smith,doctor,surgery,0,STF-7a5180f0,0
52,STF-206b10dc,Fred Smith,doctor,surgery,1,STF-7a5180f0,0
1,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
2,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
3,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
4,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
5,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
6,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
7,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
8,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
9,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
10,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
11,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
12,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
13,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
14,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
15,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
16,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
17,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
18,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
19,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
20,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
21,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
22,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
23,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
24,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
25,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
26,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
27,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
28,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
29,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
30,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
31,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
32,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
33,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
34,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
35,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
36,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
37,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
38,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
39,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
40,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
41,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
42,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
43,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
44,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
45,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
46,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
47,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
48,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
49,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
50,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
51,STF-372284b1,Sherry Decker,nurse,surgery,0,STF-15269c02,0
52,STF-372284b1,Sherry Decker,nurse,surgery,1,STF-15269c02,0
1,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
2,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
3,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
4,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
5,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
6,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
7,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
8,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
9,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
10,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
11,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
12,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
13,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
14,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
15,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
16,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
17,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
18,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
19,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
20,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
21,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
22,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
23,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
24,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
25,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
26,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
27,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
28,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
29,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
30,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
31,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
32,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
33,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
34,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
35,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
36,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
37,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
38,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
39,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
40,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
41,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
42,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
43,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
44,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
45,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
46,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
47,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
48,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
49,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
50,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
51,STF-68c8a79d,Anthony Humphrey,nurse,surgery,0,STF-36b3e876,0
52,STF-68c8a79d,Anthony Humphrey,nurse,surgery,1,STF-36b3e876,0
1,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
2,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
3,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
4,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
5,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
6,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
7,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
8,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
9,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
10,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
11,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
12,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
13,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
14,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
15,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
16,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
17,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
18,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
19,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
20,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
21,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
22,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
23,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
24,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
25,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
26,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
27,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
28,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
29,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
30,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
31,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
32,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
33,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
34,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
35,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
36,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
37,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
38,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
39,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
40,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
41,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
42,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
43,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
44,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
45,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
46,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
47,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
48,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
49,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
50,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
51,STF-1c410c36,Angelica Tucker,nurse,surgery,0,STF-177e5df8,0
52,STF-1c410c36,Angelica Tucker,nurse,surgery,1,STF-177e5df8,0
1,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
2,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
3,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
4,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
5,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
6,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
7,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
8,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
9,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
10,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
11,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
12,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
13,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
14,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
15,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
16,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
17,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
18,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
19,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
20,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
21,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
22,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
23,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
24,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
25,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
26,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
27,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
28,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
29,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
30,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
31,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
32,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
33,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
34,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
35,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
36,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
37,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
38,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
39,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
40,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
41,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
42,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
43,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
44,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
45,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
46,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
47,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
48,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
49,STF-9fdbaf6f,Philip Cannon,nurse,surgery,1,STF-3d6f6916,0
50,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
51,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
52,STF-9fdbaf6f,Philip Cannon,nurse,surgery,0,STF-3d6f6916,0
1,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
2,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
3,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
4,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
5,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
6,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
7,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
8,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
9,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
10,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
11,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
12,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
13,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
14,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
15,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
16,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
17,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
18,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
19,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
20,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
21,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
22,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
23,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
24,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
25,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
26,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
27,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
28,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
29,STF-11c84169,John Pierce,nurse,surgery,1,STF-00fbd582,0
30,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
31,STF-11c84169,John Pierce,nurse,surgery,0,STF-00fbd582,0
